group_symbol,0,1,2,3,4,5,6,7,8,9,10,comp
P-6m2,-1.07806205755,-0.8365604162200001,-0.6975335597700002,-0.5411516905100002,-0.36687083246999996,-0.1913030147500001,-0.08526401522999999,0.04267582896000012,0.47987182142999996,1.6796718120299998,3.75558233265,Cs1Au3Se2
P2,-1.0310442447500003,-0.7339927196300002,-0.4718034267500003,-0.33593890663000014,-0.1419822692700002,0.08050608629999978,0.4443364381900001,1.3948249101499999,2.7371133804300003,6.092967605619938,19.117009162850003,Cs1Au3Se2
P2/m,-0.6953976154500001,-0.45844695568,-0.28274049763000003,-0.13497295383999988,0.04034776686999986,0.3300197720499999,0.6696794032700014,1.3235423565300002,1.7440290927700004,3.1710086822699997,14.80776977535,Cs1Au3Se2
P222,-1.0628757476500001,-0.7767236232500001,-0.5796649456500003,-0.4750149250499998,-0.26881885525000015,-0.12856745724999996,0.07308673854999982,0.25603783124999985,0.5030350685499998,1.5663878917499998,10.39676570895,Cs1Au3Se2
P3,-0.6976761818500004,-0.46531643865000005,-0.3557224273700001,-0.18595595359,0.3070802688299999,0.4962377548499999,1.3635130405499998,2.7038621902499997,4.1821811676300005,7.05006580349,17.74986267085,Cs1Au3Se2
P312,-1.21708917615,-0.6831222773000001,-0.5715868473500003,-0.45620548730000005,-0.31116771695,-0.1841883659500001,0.008337497750000008,0.32426345345,0.9520103931499999,1.5562583207999998,4.43219232555,Cs1Au3Se2
P31m,-1.1702706813500003,-1.1189097166000002,-0.9678473472500002,-0.7517942189999999,-0.5907356739500003,-0.4304894209000003,-0.2952437400499993,0.64493227,1.3588244914499998,3.04587817195,6.59895658495,Cs1Au3Se2
P321,-1.2238969802500002,-0.7851169109500002,-0.4817311763500003,-0.34900140765000015,-0.10736227035000034,0.15605831144999982,0.7261850833500002,1.40785908695,3.21432304385,13.67771339415,17.101089477549998,Cs1Au3Se2
P3m1,-1.2298974990500002,-0.9541017532000001,-0.8602037429900001,-0.6977530002600001,-0.61141171459,-0.57428956035,-0.5385928630900002,-0.23503756524999966,0.3465714454299999,1.0123036861799999,2.42206311225,Cs1Au3Se2
P4,-0.9833879470500002,-0.7424840450600002,-0.5105056762299999,-0.30845565796999985,-0.17645778656999997,-0.11562466625000023,0.20877079959000128,1.0987279415300009,1.7214801788499998,2.48543331618,3.90147113795,Cs1Au3Se2
P4/m,-0.88786244395,-0.61223897935,-0.36421232222999994,-0.14676756860999995,-0.01829519272999995,0.10024023054999986,0.3407425642300007,0.5766810417299999,0.86592769625,1.5592807292899997,5.77826118465,Cs1Au3Se2
P4/mmm,-1.0368432998500001,-0.6522789955100002,-0.5019046306300002,-0.42381398682000027,-0.3232783794500002,-0.22230470185000017,-0.11530246735000013,0.04348936080000012,0.29559488293000025,0.7412636041200004,5.20840501785,Cs1Au3Se2
P422,-0.9726424217500003,-0.6778990268700001,-0.5259301662700002,-0.25596675873000013,-0.1507065773100002,0.03935241694999991,0.18061749935000032,0.4705263853099999,1.0615287780499996,2.3704603194900002,6.04758071895,Cs1Au3Se2
P4mm,-0.9789328575500003,-0.9256286621600002,-0.7257386207900001,-0.55721416474,-0.29192657469000005,-0.003039956100000296,0.13095693584999984,0.25083847044000007,0.57888257501,1.18042953016,3.08678865435,Cs1Au3Se2
P6,-1.1927444934500002,-1.07174320225,-0.9099351882900002,-0.7203886747700001,-0.5970289706899999,-0.36791288855000004,-0.2685488701100001,-0.13876066210000015,0.34843425753000024,1.0432549953199999,1.31635260585,Cs1Au3Se2
P6/m,-1.14477372175,-0.7897125482899999,-0.4269179343900002,-0.3218371868399999,-0.20916233061000003,0.003088951099999848,0.23000452520999998,0.8073523282900001,2.3540176868300002,5.9878914356200115,18.09359931945,Cs1Au3Se2
P6/mmm,-1.1889884471500003,-0.6281041622000002,-0.4049910545700001,-0.26942510607000003,-0.14602222441000012,0.04576706885000004,0.3259283065700001,0.62888370749,0.8671542167899998,2.204029369340002,7.44093704225,Cs1Au3Se2
P622,-1.1068556308500002,-0.43869204519000005,0.1391204834099999,0.51483589408,0.8910359859499999,1.8584222793499998,3.6395683288100003,5.648850250260001,7.60750350949,10.51034259799,18.10129928585,Cs1Au3Se2
P6mm,-1.2462470531500003,-0.93164162638,-0.8173578262300002,-0.7334311724100001,-0.6031275272500001,-0.4441943168500002,-0.17579288482999939,0.2650122880699999,0.4884371995499999,2.0789856434000002,2.9240508079499996,Cs1Au3Se2
Pm,-1.07236194615,-0.8963855982200001,-0.6133371830300002,-0.40208380224,-0.28498497009000007,0.2942129969999998,1.2292521953700015,1.61146402358,3.09967088695,3.33252344134,12.59949588775,Cs1Au3Se2
Pmm2,-0.6135740280499999,-0.18369541170000003,0.14305171966999988,0.5350591301900001,0.7731472015700002,0.8946963548499999,1.5429443836100003,1.83946154117,2.5465943812900003,4.124612236030001,5.65550565715,Cs1Au3Se2
Pmmm,-0.8486518859500003,-0.6329144716399999,-0.51014962197,-0.3643901109900001,-0.21159753797000025,-0.016062140450000095,1.085058212250001,1.6696246385400002,2.07790317533,2.98888397217,7.20501613615,Cs1Au3Se2
P-1,-0.7371895313999999,-0.5907819271000001,-0.36900234229999995,-0.3080353737,-0.22717070579999987,-0.006205558800000066,0.0716438293000002,0.2751684188000018,0.8671686649000001,1.3189055919000001,4.0790836811,Nd3Cd3Pd3
P-3,-0.6864202022999999,-0.49617171289999984,-0.3993363380999999,-0.2971684933,-0.1638252735000001,-0.05973315239999977,0.1630380153000003,0.28453421589999994,0.3492317199000001,0.4842174052999999,1.1504666805000001,Nd3Cd3Pd3
P-31m,-0.7994742393999998,-0.4439798832199999,-0.26755514148,-0.1478356838999997,-0.0730583191599998,0.06055378910000009,0.19655494688000028,0.27146568296,0.42655205724000017,0.6465959072000005,1.4405453205,Nd3Cd3Pd3
P-3m1,-1.1667189597999998,-0.8186713934099997,-0.58599376682,-0.4636102437999997,-0.3558051109999998,-0.2662534713999998,-0.1766907692200001,0.11517772672000014,0.7098125457600002,1.0004726648000022,1.4778764248,Nd3Cd3Pd3
P-4,-0.9481949806999999,-0.5907129288,-0.5157876491799999,-0.44606304174,-0.3519317627399999,-0.19132137300000007,-0.002151107839999715,0.17956132884000012,0.3375589370400002,0.722686481420001,1.2972619533,Nd3Cd3Pd3
P-42m,-0.8419072628,-0.31839387416,-0.03426966667999992,0.09856822486000023,0.19694328308000025,0.2478518485500003,0.30656824106,0.3642071485300001,0.48340539932000015,0.5879420518700001,1.1362435817,Nd3Cd3Pd3
P-4m2,-0.8668043613999998,-0.5488648414999999,-0.30779600149999986,-0.10377407079999998,-0.020852327400000092,0.0755214690999999,0.1936922073000003,0.3414330482000003,0.6310911178,0.8067681789000001,2.2219498157,Nd3Cd3Pd3
P-6,-1.1748483181,-0.7088961601999997,-0.5580103398,0.14378762240000018,0.29088044160000015,0.4131584167,0.7419230938000008,1.1177601814000002,1.7473630905,2.4675898552,3.8823387622,Nd3Cd3Pd3
P-62m,-1.3588252068000002,-1.0189261914,-0.8385112762599999,-0.5751027822999999,-0.2435487747999998,-0.037346243900000076,0.13113746638000032,0.6014701366300005,0.7735798358400002,1.08446931834,9.9336471557,Nd3Cd3Pd3
P-6m2,-0.7693610191999998,-0.53929533964,-0.41763935088000004,-0.29364910131999994,-0.17940235141999972,-0.03656244279999976,0.14436802864000037,0.3590264320000002,0.5407767295200002,0.8567555427200003,1.3107681274,Nd3Cd3Pd3
P2,-0.8882670402999997,-0.4754843711900001,-0.32855882647999973,-0.2508322954299998,-0.10889029503999997,0.015128016450000059,0.3789105415200002,0.5006992339600004,1.1099807261800003,1.95882124901,3.444707632,Nd3Cd3Pd3
P2/m,-0.8825712204,-0.34206218726,-0.14193921089999995,0.19338216780000003,0.29216990468000004,0.3487975596999999,0.48605642314000025,0.6142701625400002,1.16043491358,1.4507452010400002,2.0698113441,Nd3Cd3Pd3
P222,-0.6809315682000001,-0.3939986228999999,-0.2371766568,-0.13660669330000008,-0.018403530200000073,0.12739443780000004,0.3159365654,0.5061392784000002,0.7620790004000002,1.0995607376,1.9929997921,Nd3Cd3Pd3
P3,-0.5022640228999999,0.004275083500000054,0.15461587900000007,0.5974979400000004,1.0393748283000002,1.4724664688000002,1.927112340900001,2.895366907100001,3.3821337223,4.1743876934,6.0346477031,Nd3Cd3Pd3
P31,-1.2821481227999998,-1.0953392029399998,-0.9135586739399998,-0.7405029296999995,-0.5748806953599999,-0.20151782039999988,0.7619974136200004,0.8673987865400001,0.88760633468,1.1424129962400005,1.7799613475,Nd3Cd3Pd3
P3112,-1.4598736762999995,-1.2968916892999998,-1.1334125995999997,-0.7665748596999999,-0.6405849456999997,-0.5537137986,-0.4455318451000001,-0.3276219367999999,-0.023895263700000058,0.11591672890000027,0.3349227905000003,Nd3Cd3Pd3
P312,-1.1055016518,-0.85888042452,-0.54449520116,-0.33234732158999974,0.14181876176000013,0.24906611440000015,0.38793110844000017,0.5115324496900001,0.6376628875400001,0.9641590356600004,1.3738408088,Nd3Cd3Pd3
P3121,-1.1363761425,-0.9880730629599997,-0.7917293548999998,-0.6593040466399998,-0.47758817675999987,-0.3454217910999997,-0.20833320623999974,-0.08695979121999958,0.10335044854000024,0.3704522132600001,1.1074607372,Nd3Cd3Pd3
P31m,-1.2022976875999998,-1.0810539722999999,-0.5722932815999999,-0.4227600097999988,-0.11381578449999985,-0.020109653500000046,0.03963255880000018,0.10942792890000022,0.2287998199000003,0.4008924961,0.6059634685000002,Nd3Cd3Pd3
P32,-1.1364741326,-1.03225896362,-0.8992495536799997,-0.7307463408099998,-0.51565570836,0.027147769850000225,0.19614005088000064,0.3477367400800002,0.60579218864,1.2149648904099997,2.8700106144,Nd3Cd3Pd3
P321,-1.3186335564,-0.9647621154799998,-0.63957791328,-0.49278397562000004,-0.3443514824199999,-0.2690339089,-0.23127593995999968,-0.15764598848,0.16851968764000025,0.40277128218000074,0.7086365223000002,Nd3Cd3Pd3
P3212,-1.4487643242000003,-1.2942179679999999,-1.08276705748,-0.9461937904999997,-0.8239479541999997,-0.7008740901999997,-0.5719670296199999,-0.32471456533999954,-0.10743417745999975,0.27584133144000067,1.1797978878000002,Nd3Cd3Pd3
P3221,-1.3688077926999997,-0.9869057178799998,-0.78680214888,-0.45997090342999986,-0.3622186660999998,-0.26544976234999984,-0.008652639419998904,0.2795455693900001,0.4993874072600003,0.72374346255,1.0981581211,Nd3Cd3Pd3
P3m1,-1.280964613,-1.0704252481999998,-0.9190622329799998,-0.8466606140699999,-0.7909196376999998,-0.44092035294999987,-0.13643417361999977,0.13761639591000047,0.34055700298000025,0.8016896486099999,0.9938249588000001,Nd3Cd3Pd3
P4,-0.9792056084,-0.6358476877499998,-0.25394296645999986,-0.003566241340000052,0.1310427665200001,0.20651841160000006,0.29684658048,0.4020690679300002,0.6033608436600001,0.6730314731000002,1.5725219249000002,Nd3Cd3Pd3
P4/m,-1.1693236828,-0.8339207172999998,-0.6147174835999998,-0.3390235900999998,-0.07504653929999971,0.09358072280000007,0.18020248410000023,0.3360133171,0.44161748879999996,0.7631106376000001,1.9033186435,Nd3Cd3Pd3
P4/mmm,-0.6856746673999998,-0.47322916989999975,-0.24137401579999995,-0.13220572479999992,0.053211212099999905,0.1411290167999999,0.2964487075000007,0.3950045108000002,0.4928288459000001,0.7821903228,1.2952101230000002,Nd3Cd3Pd3
P422,-1.0118188858,-0.5972194672,-0.4528467655999999,-0.3719172477999999,-0.29018187530000006,-0.22042083739999985,-0.1015472411999998,-0.009516239199999863,0.11212801930000005,0.2196059227,1.1563851833,Nd3Cd3Pd3
P4mm,-0.7879972457999997,-0.5831423760199999,-0.48496809007999986,-0.40724205977999994,-0.37387404446000005,-0.3219273090999999,-0.25889091493999994,-0.13540327554999976,-0.050131797860000035,0.10522487156000006,0.328533411,Nd3Cd3Pd3
P6,-0.6997518540000001,-0.4671376228799999,-0.27478580477999986,-0.06387877465999997,0.05965619084000018,0.11513614650000026,0.17305746072000017,0.2654077052600001,0.5045400618800002,0.8593230724200005,1.6525173187000002,Nd3Cd3Pd3
P6/m,-0.5015509129,-0.3699913024999999,-0.21902751929999997,-0.06804919249999973,0.03834342950000025,0.11502075189999994,0.2198824882000002,0.3485383987000004,0.4925160408,0.7020161152000002,1.0363008976,Nd3Cd3Pd3
P6/mmm,-0.6767911911,-0.4308550834799999,-0.3069633483799998,-0.17085835938999974,-0.06483592985999988,0.048422336550000056,0.19541468616000024,0.3953687191,0.7082888126000002,0.8688939571400002,1.2548058033,Nd3Cd3Pd3
P62,-1.0328433514,-0.820569706,-0.7380144119799998,-0.6556387424599999,-0.61733036046,-0.5526447295999999,-0.40242695809999995,-0.10067162515999982,0.15180835718000016,0.2403000831200003,0.9891803264000001,Nd3Cd3Pd3
P622,-0.7145662308,-0.41837368014999987,-0.16726646427999986,-0.04040658479000007,0.02139906882000003,0.15434813495,0.24804615970000105,0.3858637809600003,0.5158743857800004,0.6440850734200002,1.3298563957,Nd3Cd3Pd3
P6222,-1.1870405674,-0.8078840017399997,-0.6260850906399997,-0.5495729208299999,-0.33082199097999976,0.058585405300000115,0.29894428248000016,0.5862003326300005,0.9521952152200002,1.1323078393700001,1.5704121589000002,Nd3Cd3Pd3
P64,-1.1129264831999999,-0.91236925132,-0.7701744557,-0.7245051145699999,-0.5922641754599999,-0.4944486618499999,-0.2806862831199998,-0.19003872875999958,0.02612614628000049,0.6315184593000007,1.1459376812000002,Nd3Cd3Pd3
P6422,-1.3882117272000003,-1.11549730302,-0.7472066879599998,-0.5624891281199997,-0.035372829500000036,0.1730394363000003,0.49733591076000067,0.7081056117400001,0.9290030956000002,1.1090616702400002,1.5106999874,Nd3Cd3Pd3
P6mm,-0.9351520539,-0.5841979503799998,-0.43285627369999985,-0.2993396521299998,-0.11475429537999988,0.008943557700000104,0.07310862538000029,0.1768144130400002,0.3397312164000003,0.7537318468100002,1.6155729293,Nd3Cd3Pd3
Pm,-0.9200100898999999,-0.7996770382199999,-0.6735174656399998,-0.5544602871199998,-0.4305779934399997,-0.2531762123000001,0.028563117940000094,0.13097991936000028,0.4127213478000002,0.8181139945400003,2.3605763912,Nd3Cd3Pd3
Pmm2,-0.4636983872,-0.11149976259999973,0.11446886062000027,0.25441756241000013,0.3386819839200002,0.43516528604999993,0.5891354561000003,0.9750729799100021,1.4063443660600001,1.61195037361,2.1745698452,Nd3Cd3Pd3
Pmmm,-1.054664135,-0.61761572366,-0.3076487064399998,-0.18949270251999994,-0.06836948399999983,0.07812476155000003,0.2545255660800003,0.36184127325000043,0.4885605334600001,0.7832901477399999,1.5051159858,Nd3Cd3Pd3
R3,-0.5811004638999999,-0.2371665001499998,-0.12619333267999977,-0.010725617479999816,0.10222024914000026,0.16398513315000018,0.2748708248000002,0.3827404498900005,0.49659547804,0.6977263926799998,1.5229165554000001,Nd3Cd3Pd3
R3m,-0.5839996338,-0.34986371999999977,-0.1972443581,-0.062362909339999786,0.07040543554000006,0.19874691960000002,0.2963486194000001,0.41954708096000004,0.64896516796,0.77408704756,1.7720692157000002,Nd3Cd3Pd3
Amm2,-2.0927066803,-1.16445088385,-0.6670255661,0.023804640770000038,0.5620636940400002,1.0553319454,1.6675866126600005,2.635315608990002,5.822986221300001,11.478966426860001,21.427177906,Al2O6H6
C2,-50.318675518,-16.3364520073,-1.7365758419,-0.05322647089999929,0.5389723778,1.4545583725,3.5534868240000024,7.2230110168,9.8042964935,15.1216073036,21.434727191900002,Al2O6H6
C2/m,-34.6540446281,-2.2959132194800005,-1.70089893344,-1.44456963539,-0.7335295676799999,-0.10070312025000006,1.20090646744,3.9508058071300014,6.935682678220003,12.881989002250002,21.897907733900002,Al2O6H6
C222,-24.986995220199997,-1.76999502182,-1.06555199622,0.16999602318000015,0.7871534347400002,1.3789672852,1.5100196838600002,3.1672998428200003,7.078742790220002,13.73553667066,20.3847298622,Al2O6H6
Cm,-249.46600675579998,-5.47801876067,-4.197012043,-1.96943554875,-1.4415324210799998,-0.77798557285,1.3825486183000006,3.63323225973,6.1490520477,13.656394290949997,21.909824848200003,Al2O6H6
Cmm2,-196.96866178509998,-86.15875730514999,-30.810177898439996,-3.1462930679499963,-0.06139879229999967,0.9716734886,1.7670104026600026,3.8223502159000002,6.66540126802,15.946690654709998,21.4820485115,Al2O6H6
Cmmm,-61.156692028,-1.8033840179399998,-1.5368308544399998,-0.8767131328599997,-0.6657904148399999,-0.32773041729999997,0.5135497093200003,1.5552631378000001,5.341463279700001,12.235825443260001,21.1159768105,Al2O6H6
I-4,-28.0674395561,-2.1966447830200004,-1.3679868698400002,-1.2420685290999998,-1.0817587375599997,-0.8704056739999999,-0.5165122508799999,-0.10803556443999977,6.11812629698,12.532732868160002,21.8599228859,Al2O6H6
I-4m2,-476.3019442558,-2.4429955482899994,-2.0432304381999997,-1.8738673448899998,-1.4954404354199997,-1.2392284869999999,-1.0271928787399993,-0.5669642448699999,0.5491870880400006,11.890849590270003,21.419823169700003,Al2O6H6
I222,-2.5044269562000006,-1.6046780585999998,-1.36639094356,-1.0032724380599998,-0.4739866733599994,0.17476964000000006,0.5972639084000004,1.0868272781400001,1.9840337753400004,3.2203351974200007,20.880095005,Al2O6H6
I4,-340.8136630058,-2.8478281497799998,-2.13905630114,-1.6386441707999997,-1.2034127235599998,-0.79566645625,0.4001660347200003,2.3316140175,5.156847190840008,11.4927311897,21.1750340462,Al2O6H6
I4mm,-405.2354769707,-6.373847436939994,-1.5302831649999997,-1.0804801702299993,-0.5855410576,0.033713579200000066,0.9301771163800008,3.6780445098600003,6.667354774480002,14.45547533033001,21.602789402000003,Al2O6H6
Imm2,-2.2511959076000005,-1.8206164836799998,-1.1891790390399999,-0.9631838321599998,-0.42860569951999977,0.42257404330000004,0.7970259666000004,1.7157814979800006,3.50958757402,11.102803707120017,19.843698978400003,Al2O6H6
Immm,-14.464412212400001,-1.5837638377999999,-1.05803895,-0.5884907245499984,-0.058410644499999886,0.3343596458500001,1.1855597496000014,3.455018281950004,8.7262449265,15.440971851299999,21.3645100594,Al2O6H6
P-1,-1428.5022006035001,-113.46654844284998,-2.03146524432,-1.1018940448499992,-0.48937859537999995,-0.17191314699999993,0.3015462875800001,1.8270002842200008,5.71220302584001,14.82632169726,21.7550435066,Al2O6H6
P-3,-6150.7762484551,-64.72101621627999,-3.577617645239999,-1.1259107112999998,0.69926090236,1.6703028679,4.07884616848,5.898121070840005,8.159984779360002,10.957512378659999,20.653257846800003,Al2O6H6
P-31c,-3.2858009338,-2.70194258688,-2.25582561494,-2.0120563983900004,-1.8332483768599999,-1.5212966204,-0.96227512364,0.2712754249400008,3.4232860564800025,11.179048824310007,19.478703022,Al2O6H6
P-31m,-6860.6199984551,-2.7595917224499997,-1.8587004661399997,-1.62614336015,-1.3666572570999997,-0.7175073623499999,0.067669486980002,2.2575071811700016,5.73762340546,11.286544132190004,21.0229229927,Al2O6H6
P-3c1,-23.371411800399997,-2.8396450519500003,-2.56845808026,-2.34331393239,-1.8682013511599997,-1.454472065,-0.8131360053799994,0.7988067150000039,7.090418434160001,13.658230304690012,21.453400135000003,Al2O6H6
P-3m1,-22837.7220492363,-79.05825834275979,-3.646358394619999,-1.4662351131799998,-1.1706046104799999,-0.7904174327999998,-0.27130703925999844,2.533607673600005,10.10999498366,14.41155290604,21.893768787400003,Al2O6H6
P-4,-608.873477459,-18.042511653919988,-1.8119549751399997,-0.31909341811999914,1.25590200428,2.7457880974,5.901360130300008,9.055817413340002,12.118122577640001,17.12310762404,21.161684513100003,Al2O6H6
P-421m,-44740.2845492363,-54.96519765851984,-1.8490242481399999,-1.2979470968099998,-0.5804353237199997,0.10071730614999996,0.5450700760200029,1.569173622100001,2.9138716697800047,8.736622524289999,21.518881321000002,Al2O6H6
P-42c,-35.1120219231,-1.99689681534,-1.27455677984,-0.392077589019999,0.3236740112400001,0.61041331295,1.1932273865000003,1.9465709209700002,2.77995243074,4.19521679876,20.672426700600003,Al2O6H6
P-42m,-72.0079607964,-1.9995582104,-1.1122562885,-0.4009823798999997,0.1117215157,0.6244101524000001,1.582362651800003,3.6398222446500004,6.7803020477,11.280456066149998,20.0438885689,Al2O6H6
P-43m,-2.2032046318000003,-1.70420212746,-1.56609883306,-1.3691704511599998,-1.086068964,-0.7858704329000001,-0.47253837589999986,-0.16289868355,1.0601343155000005,2.67620730399,8.3817157745,Al2O6H6
P-43n,-15.448964595800001,-2.7720461845200006,-2.43035030364,-1.8232372761,-1.44015984532,-0.5848057269999998,-0.05546913143999991,1.4452506065600117,6.289073944100003,10.889696979500004,21.4229874611,Al2O6H6
P-4b2,-34.9877886772,-1.9397644996399999,-1.27325205802,-0.9967222213999997,-0.6127575397799998,-0.32623529429999976,0.24794769286000018,0.9308385849200012,2.4833119392,8.37809467316,21.885530948600003,Al2O6H6
P-4c2,-97.73482847209999,-2.2703310013,-1.88814582824,-1.5576611995599998,-1.3075731277599998,-1.0148830413999999,-0.4680276393599994,0.5787013054000001,2.3702128410200007,6.972071266160003,21.7706894875,Al2O6H6
P-4m2,-1954.9111361504001,-0.35137803557,1.0749140739200003,2.2818768501200006,4.726868248020001,5.9538769722,7.4386531829800004,9.007862854020003,12.1513329506,14.827514553060007,21.892385959600002,Al2O6H6
P-4n2,-6.3787522316,-1.81011600498,-1.60003442768,-1.4048889636799997,-1.0014062404999997,-0.5067703723999999,-0.04459843637999976,0.7899486541400002,1.915028572080003,10.826435565960004,21.7064156532,Al2O6H6
P-6,-1377.2918734551001,-50.34674406055,-2.0843267441,0.0762802362000007,3.3377318382,4.5772073269,8.311184883100001,10.741306781750001,13.8113846779,18.713531971000002,20.806417942000003,Al2O6H6
P-62c,-500.5798068047,-18.14274644855,-2.7239351273,-2.3966097831499997,-1.9965939521999998,-1.52429664135,-0.16938519479999925,0.6792910099000002,2.2639813423,4.85515213015,21.5330491066,Al2O6H6
P-62m,-37.4873461723,-2.11507530214,-1.4514561653,-1.1414318323099995,-0.83907346726,0.33687019350000014,0.9398713111800002,1.5648080826100004,3.7448342323400015,7.17557020184001,17.9354519844,Al2O6H6
P-6c2,-677.0252718925,-2.5424990654000004,-2.1329245567,-1.8612647056999996,-1.1925690174,-0.7009360790000001,-0.21735715869999947,0.6532473564000018,2.2743601799,8.4433498383,19.970869541200003,Al2O6H6
P-6m2,-258.4890475273,-1.4549307823000002,-1.1141555309,-0.6261966229,-0.21919703479999986,0.4612517357000001,1.8810620308000003,3.3834352493000006,6.1621694565,12.3910889626,20.0773911476,Al2O6H6
P2,-1636.0081820488,-47.80957136155998,-2.93823881148,-2.27475299838,-1.6405395984799997,-0.7608067988999998,0.3172924995800011,1.16898498538,1.8289386749400025,3.5204866409199997,13.0805478096,Al2O6H6
P2/c,-69.5468401909,-3.03224463465,-1.67275938986,-1.2054120778899988,-0.09080123903999977,1.03526329995,2.940954971300001,3.9705211162100005,5.101826477080002,8.03368844986,20.726057529400002,Al2O6H6
P2/m,-2.0989665985000006,-1.2768990993999998,0.21121573450000009,1.9247355461000002,2.6844906807,3.6932420731,6.5909414291,9.9285740852,13.0333600044,17.4069314003,21.3801484108,Al2O6H6
P21,-1209.5821566582001,-208.8085238457,-72.05878477097998,-4.865631961799997,-2.6836331367399993,-2.1790375710000003,-1.9842407226999983,-1.2964837074199997,-0.98039197922,6.899188804640003,21.446688175200002,Al2O6H6
P21/c,-303.1678500175,-80.40726957317997,-2.7850045204000002,-2.3577382088,-1.7063586235399997,-1.4645559787999998,-1.0538498401799994,-0.43333249089999987,3.187655162800003,9.176969528219997,21.6652398109,Al2O6H6
P21/m,-657.7429232597,-8.747536945379998,-0.9396727085399994,-0.14424066543999986,0.6520196914800002,1.2420372963,3.201150035840002,6.695251464860002,10.6200764656,15.228432941419998,21.6039471626,Al2O6H6
P21212,-403.3095736504,-103.76551694868996,-35.37904005051999,-13.162157344799969,-1.61346673966,-1.41153407095,-0.9689405441199987,-0.242935442949999,0.6120824813800002,5.036852931970001,20.8845887184,Al2O6H6
P222,-3568.7000765801,-4.187830448200001,-1.2339806557000002,-0.14413571359999952,0.9667935371,2.3941092491,4.229425907100004,6.748064041100006,9.8726263046,13.4035382271,21.1559586525,Al2O6H6
P2221,-245.9916415215,-41.941182613349994,-1.4497750282799997,-0.9396587133600001,-0.2497782229999998,1.5542590618,5.90667629244,7.55506591798,10.63249139782,14.90325651172,20.490450382200002,Al2O6H6
P23,-3.1697196960000005,-2.16354308132,-1.8659286021800001,-1.60504984854,-1.2291246891399998,-0.9474130868499999,-0.3033459186599999,1.4441297054200037,4.31257801056,11.027096462240005,21.1636948585,Al2O6H6
P3,-14537.2747836113,-550.3942599296996,-15.501869487779988,-1.0238258838399985,0.4696047782600002,1.9515767097,5.2656396866,8.48099899296,11.63146829604,17.58078813554,21.785555362700002,Al2O6H6
P312,-84789.2025179863,-614.98165616989,-153.22839078904,-17.89891862867999,-1.022262668619999,-0.25298643114999986,2.116387844100001,5.01680393217,8.77213916778,14.334691524500002,21.6041665077,Al2O6H6
P31c,-5171.2952914238,-432.7783541679,-117.49850034709999,-7.7267336845,-0.4779739380000001,1.7194471359,5.280857086200001,7.4644079208,11.050356388099999,14.3843007088,21.2899842262,Al2O6H6
P31m,-1674.2462191582001,-69.53562955855995,-1.70129547116,-1.2160444020899999,-1.0007450103399997,0.10848474500000005,4.321913146940001,6.06031303406,13.336587238320005,16.322106075300002,21.795496463800003,Al2O6H6
P321,-1405.2340121269,-50.5399928093,-10.4096102715,-1.9487237929999996,0.16150999069999994,4.40505695345,7.163392067000002,9.8428235054,13.0854611397,17.4752860069,21.5761284828,Al2O6H6
P3c1,-3928.9578890801,-16.195756816839978,-1.8339320182999999,0.45021309852000924,3.366496753720001,6.9175786972,8.462713050860001,10.2667336464,12.344421482080005,15.87645883558001,21.913334369700003,Al2O6H6
P3m1,-18063.4798617363,-734.4394076346999,-98.83270292283994,-1.55569379328,-1.0916010379799999,-0.7016897201499999,0.1258626937800004,1.6881669997800002,2.52638206482,10.203904438039997,19.892765522,Al2O6H6
P4,-46083.8040804863,-5.92517471315,-1.6677200793999998,-0.03234112264999946,1.3455443382,3.38228106495,4.0667462349,4.8867521285999995,6.8753471373999995,12.22790288925,20.406998157500002,Al2O6H6
P4/m,-300.8793673515,-1.3801345348599998,0.71063795088,1.4742127418400015,2.27783565524,3.3275780678,5.572139358500001,7.470781230919999,11.144191074360004,17.10221948621,21.0282654762,Al2O6H6
P4/mbm,-272.1081576347,-2.159919023499999,-0.85104126926,-0.5839605807999998,-0.39788312915999996,0.37768220900000005,2.8567768097000026,5.0098154067800005,8.351101303120004,14.442896366100001,21.0981907845,Al2O6H6
P4/mcc,-701.9246859551,-2.5074223518200003,-2.0745018959,-1.5661170959799997,-1.2451049327800001,-0.8385028839000002,-0.32182955737999963,0.004656505580000313,1.8407322883400048,8.114938354519998,19.2024979591,Al2O6H6
P4/mmm,-480.5988497734,-2.36509962081,-1.4098742485199998,-0.7281581878599999,0.8781019210400007,5.33348178865,7.3451007842600005,8.94484233858,12.954135227200004,15.423054218279999,20.878677845000002,Al2O6H6
P4/n,-667.5814242363,-2.1870116710400005,-1.9431295395,-1.4752835750500002,-1.0271499156599997,-0.3200886249999999,1.5058396339600004,3.7648427486600005,6.067521858200001,10.626144504569996,19.8264012337,Al2O6H6
P4/nbm,-52.852637767800005,-2.1363702774199997,-1.7601746559,-1.1247584104699997,-0.8773071289,-0.4359010458000001,0.5100666999800002,1.4242129325600004,4.346669006380008,10.585804414780004,20.4185471535,Al2O6H6
P4/nmm,-86.12009763719999,-2.15072312359,-1.50629711148,-1.30834548475,-1.0227468013999998,-0.16636860370000006,0.6869613647200002,3.523626613590003,6.297826194800002,8.748293018330006,20.557417392700003,Al2O6H6
